,BOND,ANGLE,DIHED,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Interaction entropy
116,-1.4566126083082054e-13,0.00010000000112597718,-0.00010000000006371579,-32.52239999999983,-188.44500000000494,203.10189999999935,-4.080153600000015,-220.96739999999463,199.0217463999986,-21.945653599995353,25.11012245997214
117,-8.79296635503124e-13,8.810729923425242e-13,7.638334409421077e-13,-29.970299999999433,-178.4675000000006,191.3837000000012,-3.9894523200000167,-208.4377999999865,187.39424768000163,-21.043552319985324,25.104880563385585
118,-2.467359649926948e-12,-9.999999851117991e-05,-3.232969447708456e-13,-37.917600000000036,-183.75960000000458,200.2041999999998,-4.5953179199999905,-221.67719999999048,195.6088820800004,-26.068317919990662,25.099682902740494
119,2.589928271845565e-12,-0.00010000000047227786,4.298783551348606e-13,-33.3516000000002,-188.0707000000018,201.13900000000035,-4.223789279999993,-221.42229999999228,196.9152107200008,-24.507089279991916,25.094528737673343
120,1.6129320101754274e-12,1.1297629498585593e-12,5.222489107836736e-13,-37.94110000000065,-195.04930000000255,213.41820000000087,-4.541992560000057,-232.9904999999969,208.8762074400006,-24.114292559996088,25.089417346253303
121,-0.00010000000149013033,4.831690603168681e-13,-7.283063041541027e-13,-33.06739999999955,-186.8235999999977,203.66280000000052,-4.37420951999997,-219.89099999999576,199.2885904800018,-20.602409519995206,25.084348024375387
122,-1.4033219031261979e-13,1.3145040611561853e-12,-8.171241461241152e-13,-34.21130000000017,-193.1839000000013,208.12959999999885,-4.245019200000056,-227.3952000000005,203.88458079999788,-23.5106192000017,25.079320085178388
123,9.999999972620799e-05,1.1368683772161603e-13,-0.00010000000015608634,-38.9222000000002,-198.25529999999728,214.07259999999883,-4.319093520000042,-237.17750000000206,209.75350647999977,-27.423993520003265,25.074332858486365
124,-1.4956924587750109e-12,-4.831690603168681e-13,1.0018652574217413e-12,-37.09729999999965,-181.14040000000406,202.57470000000114,-4.995692640000033,-218.23770000001542,197.57900736000073,-20.65869264001425,25.06938569027254
125,5.115907697472721e-13,0.00010000000130361286,-1.5631940186722204e-13,-34.91069999999985,-170.67940000000294,185.76670000000087,-4.738077360000017,-205.59009999999367,181.02862264000177,-24.561477359992807,25.064477942152198
