,Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
6000,Lig91,-4.4,3.9389999999999996,6.725
6001,Lig91,-4.4,5.276,7.6129999999999995
6002,Lig91,-4.3,2.105,4.2139999999999995
6003,Lig91,-4.3,5.343,7.797999999999999
6004,Lig91,-4.3,1.6880000000000002,4.658
6005,Lig92,-5.8,0.0,0.0
6006,Lig92,-5.7,1.433,1.9880000000000002
6007,Lig92,-5.7,1.8,4.4910000000000005
6008,Lig92,-5.4,2.8339999999999996,5.577000000000001
6009,Lig92,-5.4,3.537,5.811
6010,Lig92,-5.3,2.105,3.302
6011,Lig92,-5.2,5.422000000000001,7.388999999999999
6012,Lig92,-5.0,2.824,5.771
6013,Lig92,-4.9,4.47,6.247999999999999
6014,Lig92,-4.9,1.869,4.743
6015,Lig92,-4.9,2.7739999999999996,6.471
6016,Lig92,-4.8,1.714,1.966
6017,Lig92,-4.8,1.7069999999999999,2.524
6018,Lig92,-4.8,3.109,4.357
6019,Lig92,-4.7,6.744,9.16
6020,Lig92,-4.7,4.3260000000000005,7.01
6021,Lig92,-4.7,1.806,4.638
6022,Lig92,-4.6,4.88,7.042999999999999
