Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig46,-4.4,8.544,9.510
Lig46,-4.3,5.722,7.383
Lig47,-5.4,0.000,0.000
Lig47,-5.4,3.794,5.942
Lig47,-5.1,2.542,4.703
Lig47,-5.1,7.422,8.624
Lig47,-5.0,2.875,5.885
Lig47,-5.0,4.299,6.507
Lig47,-4.9,8.125,9.392
Lig47,-4.8,4.213,6.454
Lig47,-4.8,6.069,8.739
Lig47,-4.7,6.632,8.673
Lig47,-4.7,1.611,2.370
Lig47,-4.6,7.159,9.125
Lig47,-4.5,3.569,5.611
Lig47,-4.5,2.999,5.359
Lig47,-4.4,4.196,6.630
Lig47,-4.4,7.136,8.243
Lig47,-4.3,3.428,5.624
Lig47,-4.3,3.326,6.655
Lig47,-4.2,2.476,4.843
Lig47,-4.0,6.821,9.108
Lig48,-5.9,0.000,0.000
Lig48,-5.4,2.699,5.595
Lig48,-5.0,3.849,5.990
Lig48,-5.0,2.995,4.794
Lig48,-5.0,5.788,7.425
Lig48,-4.9,6.561,7.984
Lig48,-4.9,6.541,8.066
Lig48,-4.8,2.460,4.915
Lig48,-4.8,4.557,7.850
Lig48,-4.7,4.807,5.897
Lig48,-4.7,3.292,4.759
Lig48,-4.7,4.185,5.774
Lig48,-4.6,1.571,2.117
Lig48,-4.6,3.461,5.506
Lig48,-4.4,2.197,4.725
Lig48,-4.3,5.266,7.291
Lig48,-4.3,5.284,7.366
Lig48,-4.3,7.152,7.934
Lig48,-4.3,4.620,6.293
Lig48,-4.2,3.747,6.151
Lig49,-6.5,0.000,0.000
Lig49,-6.1,3.313,4.372
Lig49,-6.0,5.416,6.923
Lig49,-6.0,3.848,6.010
Lig49,-5.7,3.694,6.093
Lig49,-5.6,4.266,5.412
Lig49,-5.6,5.578,7.116
Lig49,-5.6,1.807,2.253
Lig49,-5.2,2.841,3.477
Lig49,-5.2,9.062,10.154
Lig49,-5.2,4.359,6.201
Lig49,-5.1,4.225,6.377
Lig49,-5.0,4.009,5.548
Lig49,-5.0,3.000,3.706
Lig49,-4.9,4.714,6.457
Lig49,-4.9,3.810,6.254
Lig49,-4.8,4.434,6.645
Lig49,-4.7,3.906,6.428
Lig49,-4.7,4.910,6.783
Lig49,-4.7,4.700,5.658
Lig4,-5.3,0.000,0.000
Lig4,-5.3,5.018,7.809
Lig4,-5.0,5.957,8.008
Lig4,-5.0,4.439,6.949
Lig4,-4.9,2.277,4.040
Lig4,-4.9,4.619,7.184
Lig4,-4.7,5.804,8.557
Lig4,-4.7,5.258,8.415
Lig4,-4.7,3.338,5.418
Lig4,-4.7,5.882,7.575
Lig4,-4.7,2.253,5.657
Lig4,-4.5,2.669,5.172
Lig4,-4.4,8.618,11.419
Lig4,-4.4,4.600,7.206
Lig4,-4.4,3.716,5.702
Lig4,-4.3,7.266,10.529
Lig4,-4.1,4.128,5.735
Lig4,-4.1,9.207,11.469
Lig4,-4.0,8.534,10.641
Lig4,-3.9,2.581,5.495
Lig50,-6.4,0.000,0.000
Lig50,-6.0,3.230,4.269
Lig50,-6.0,5.493,7.050
Lig50,-6.0,3.975,6.033
Lig50,-5.9,5.758,7.308
Lig50,-5.7,3.731,6.118
Lig50,-5.6,4.086,6.199
Lig50,-5.5,4.193,6.203
Lig50,-5.4,2.793,3.505
Lig50,-5.1,1.938,2.464
Lig50,-5.1,3.647,6.260
Lig50,-5.1,9.185,10.062
Lig50,-5.0,4.831,6.496
Lig50,-5.0,2.547,3.591
Lig50,-5.0,3.106,3.737
Lig50,-4.9,4.444,5.761
Lig50,-4.9,6.026,8.072
Lig50,-4.8,3.772,6.473
Lig50,-4.8,4.020,5.844
Lig50,-4.7,3.709,6.131
Lig51,-5.8,0.000,0.000
Lig51,-5.2,5.144,6.284
Lig51,-5.1,4.258,5.970
Lig51,-5.1,4.044,5.661
Lig51,-5.1,5.034,7.272
Lig51,-5.1,5.202,6.216
Lig51,-4.8,6.380,7.972
Lig51,-4.8,6.690,7.865
Lig51,-4.8,5.705,8.236
Lig51,-4.6,4.943,7.632
Lig51,-4.5,4.458,5.904
Lig51,-4.4,13.221,14.106
Lig51,-4.4,4.579,5.991
Lig51,-4.4,5.690,6.962
Lig51,-4.4,9.157,10.945
Lig51,-4.3,7.829,9.236
Lig51,-4.2,2.074,2.695
Lig51,-4.2,4.452,5.539
Lig51,-4.1,7.823,10.896
Lig51,-4.0,5.146,6.748
Lig52,-5.7,0.000,0.000
Lig52,-5.6,2.610,5.353
Lig52,-5.5,2.497,5.076
Lig52,-5.4,3.369,6.318
Lig52,-5.3,2.846,4.687
Lig52,-5.1,1.797,4.069
Lig52,-5.1,4.272,7.495
Lig52,-5.0,2.603,4.503
Lig52,-4.9,4.043,7.074
Lig52,-4.9,2.421,4.355
Lig52,-4.9,3.497,6.165
Lig52,-4.8,4.959,7.170
Lig52,-4.8,2.985,5.034
Lig52,-4.7,4.527,7.696
Lig52,-4.7,4.156,6.101
Lig52,-4.7,3.373,5.523
Lig52,-4.7,2.447,5.111
Lig52,-4.6,2.798,6.228
Lig52,-4.6,3.848,4.872
Lig52,-4.5,4.256,7.113
Lig53,-5.4,0.000,0.000
Lig53,-5.4,6.732,8.802
Lig53,-5.3,1.207,1.223
Lig53,-5.1,4.624,7.941
Lig53,-5.1,3.284,4.169
Lig53,-5.1,2.909,4.578
Lig53,-5.1,1.796,4.237
Lig53,-5.1,3.574,5.995
Lig53,-5.0,1.926,4.259
Lig53,-4.9,4.806,7.140
Lig53,-4.8,6.196,8.424
Lig53,-4.6,2.673,4.678
Lig53,-4.6,4.799,7.343
Lig53,-4.6,3.371,5.495
Lig53,-4.6,8.415,9.941
Lig53,-4.6,2.702,4.920
Lig53,-4.6,7.524,9.460
Lig53,-4.5,6.344,8.431
Lig53,-4.4,4.717,6.525
Lig53,-4.3,5.803,7.274
Lig54,-5.9,0.000,0.000
Lig54,-5.6,2.235,4.506
Lig54,-5.1,6.548,9.644
Lig54,-5.1,2.439,5.384
Lig54,-5.1,2.354,4.766
Lig54,-5.0,2.470,4.926
Lig54,-4.9,7.961,10.144
Lig54,-4.9,9.087,10.596
Lig54,-4.9,2.176,3.180
Lig54,-4.8,2.385,5.693
Lig54,-4.8,2.286,4.688
Lig54,-4.8,9.509,11.393
Lig54,-4.7,2.694,4.749
Lig54,-4.7,3.369,5.471
Lig54,-4.6,6.424,8.317
Lig54,-4.5,6.738,9.519
Lig54,-4.5,2.159,2.563
Lig54,-4.5,6.972,9.472
Lig54,-4.4,2.646,4.410
Lig54,-4.2,2.448,4.307
Lig55,-5.5,0.000,0.000
Lig55,-5.5,1.954,5.109
Lig55,-5.5,2.354,3.385
Lig55,-5.5,2.750,5.444
Lig55,-5.5,1.940,4.752
Lig55,-5.3,2.741,3.897
Lig55,-5.1,1.773,2.117
Lig55,-5.0,5.511,7.419
Lig55,-5.0,2.223,2.637
Lig55,-4.8,3.395,5.578
Lig55,-4.7,2.405,5.194
Lig55,-4.7,3.540,6.441
Lig55,-4.6,2.264,4.594
Lig55,-4.5,3.666,5.950
Lig55,-4.5,6.308,8.246
Lig55,-4.5,6.975,8.823
Lig55,-4.5,4.222,6.164
Lig55,-4.4,4.253,7.817
Lig55,-4.4,3.833,5.478
Lig55,-4.3,2.685,5.161
Lig56,-5.4,0.000,0.000
Lig56,-5.3,2.187,5.001
Lig56,-5.3,1.729,2.657
Lig56,-5.2,1.753,5.166
Lig56,-5.2,1.920,3.604
Lig56,-5.1,1.990,4.020
Lig56,-5.1,1.792,4.791
Lig56,-4.9,1.979,4.781
Lig56,-4.8,3.081,6.664
Lig56,-4.8,2.141,4.807
Lig56,-4.7,2.043,5.734
Lig56,-4.7,2.532,6.365
Lig56,-4.6,9.182,10.179
Lig56,-4.4,3.154,5.633
Lig56,-4.3,8.909,9.787
Lig56,-4.3,2.920,5.476
Lig56,-4.3,6.800,9.385
Lig56,-4.2,2.745,3.967
Lig56,-4.2,2.788,5.659
Lig56,-4.1,3.742,5.863
Lig57,-5.6,0.000,0.000
Lig57,-5.6,2.583,4.164
Lig57,-5.4,2.661,5.328
Lig57,-5.4,2.002,4.142
Lig57,-5.3,2.270,5.118
Lig57,-5.2,3.019,5.155
Lig57,-5.2,2.298,6.156
Lig57,-5.0,1.930,5.877
Lig57,-5.0,1.723,4.593
Lig57,-5.0,2.504,5.184
Lig57,-4.9,2.105,3.826
Lig57,-4.8,2.390,3.444
Lig57,-4.7,4.435,6.769
Lig57,-4.7,2.171,5.131
Lig57,-4.6,2.112,4.887
Lig57,-4.6,2.925,5.796
Lig57,-4.5,7.310,9.926
Lig57,-4.4,3.614,5.287
Lig57,-4.3,9.491,10.540
Lig57,-4.3,1.969,2.227
Lig58,-5.3,0.000,0.000
Lig58,-5.2,1.997,3.657
Lig58,-5.0,2.762,4.612
Lig58,-4.9,1.127,1.158
Lig58,-4.9,2.007,3.613
Lig58,-4.9,2.340,3.206
Lig58,-4.8,2.574,4.404
Lig58,-4.8,2.396,4.271
Lig58,-4.8,2.368,3.900
Lig58,-4.6,1.279,3.029
Lig58,-4.5,1.337,2.851
Lig58,-4.5,2.265,2.796
Lig58,-4.5,9.298,10.375
Lig58,-4.4,7.060,8.677
Lig58,-4.4,6.768,9.415
Lig58,-4.2,6.983,8.602
Lig58,-4.2,6.360,8.593
Lig58,-4.2,2.867,4.347
Lig58,-4.1,6.910,8.518
Lig58,-4.1,9.174,10.236
Lig59,-5.3,0.000,0.000
Lig59,-5.2,1.887,3.610
Lig59,-5.0,2.897,4.860
Lig59,-5.0,1.560,2.152
Lig59,-4.9,1.888,3.638
Lig59,-4.9,2.084,3.014
Lig59,-4.8,2.362,4.109
Lig59,-4.7,2.246,4.588
Lig59,-4.7,1.670,2.109
Lig59,-4.7,2.440,4.447
Lig59,-4.7,2.465,3.947
Lig59,-4.7,1.182,1.215
Lig59,-4.5,1.929,3.337
Lig59,-4.4,6.809,7.733
Lig59,-4.4,6.252,8.368
Lig59,-4.4,2.140,3.650
Lig59,-4.4,1.211,2.926
Lig59,-4.3,6.704,8.873
Lig59,-4.2,6.276,8.691
Lig59,-4.1,2.827,4.576
Lig5,-5.7,0.000,0.000
Lig5,-5.6,3.333,7.207
Lig5,-5.5,1.844,6.086
Lig5,-5.5,4.827,7.782
Lig5,-5.5,3.480,6.136
Lig5,-5.3,8.724,10.934
Lig5,-5.2,2.375,6.115
Lig5,-5.2,2.281,3.183
Lig5,-5.1,2.558,3.410
Lig5,-5.0,7.758,9.659
Lig5,-4.9,5.003,7.631
Lig5,-4.9,4.904,7.739
Lig5,-4.8,3.018,6.596
Lig5,-4.8,3.573,5.999
Lig5,-4.7,8.204,9.922
Lig5,-4.7,2.946,4.571
Lig5,-4.7,3.728,6.601
Lig5,-4.6,2.805,5.938
Lig5,-4.6,3.777,6.232
Lig5,-4.5,3.565,6.230
Lig60,-5.3,0.000,0.000
Lig60,-5.0,1.834,4.123
Lig60,-5.0,2.596,4.083
Lig60,-4.8,1.814,3.547
Lig60,-4.7,1.563,2.602
Lig60,-4.7,1.700,2.429
Lig60,-4.5,9.357,10.467
Lig60,-4.4,9.119,10.050
Lig60,-4.3,1.976,2.591
Lig60,-4.3,2.284,3.315
Lig60,-4.2,2.468,4.372
Lig60,-4.0,2.156,3.522
Lig60,-4.0,2.636,4.008
Lig60,-4.0,6.536,8.162
Lig60,-4.0,3.043,4.494
Lig60,-4.0,7.253,8.413
Lig60,-4.0,2.442,4.762
Lig60,-3.7,6.737,8.583
Lig60,-3.6,3.238,5.330
Lig60,-3.5,3.126,5.280
Lig61,-6.3,0.000,0.000
Lig61,-6.0,4.282,7.209
Lig61,-5.7,4.525,7.774
Lig61,-5.5,2.737,3.353
Lig61,-5.4,2.635,6.354
Lig61,-5.4,2.231,3.021
Lig61,-5.3,5.497,7.938
Lig61,-5.3,2.600,6.426
Lig61,-5.2,9.398,10.493
Lig61,-5.2,1.845,6.371
Lig61,-5.0,10.454,12.028
Lig61,-5.0,4.045,5.556
Lig61,-4.9,3.247,4.212
Lig61,-4.7,3.759,5.071
Lig61,-4.6,9.353,10.230
Lig61,-4.5,3.620,5.375
Lig61,-4.5,5.323,8.667
Lig61,-4.4,9.079,11.084
Lig61,-4.4,3.064,6.912
Lig61,-4.3,3.677,4.929
Lig62,-6.4,0.000,0.000
Lig62,-5.7,2.941,5.716
Lig62,-5.7,1.902,3.172
Lig62,-5.7,7.972,9.229
Lig62,-5.5,2.254,5.464
Lig62,-5.4,4.804,6.070
Lig62,-5.2,5.836,7.112
Lig62,-5.2,6.724,8.436
Lig62,-5.2,7.953,9.792
Lig62,-5.1,6.671,8.347
Lig62,-4.9,5.140,6.663
Lig62,-4.9,2.272,3.802
Lig62,-4.9,3.862,5.242
Lig62,-4.9,6.594,8.598
Lig62,-4.8,5.356,7.523
Lig62,-4.7,3.514,5.869
Lig62,-4.7,7.548,10.006
Lig62,-4.6,3.865,5.805
Lig62,-4.6,5.101,6.989
Lig62,-4.5,8.195,9.280
Lig63,-5.5,0.000,0.000
Lig63,-5.5,2.400,2.778
Lig63,-5.1,4.761,6.656
Lig63,-5.1,5.669,8.258
Lig63,-5.0,9.283,10.316
Lig63,-5.0,3.529,5.116
Lig63,-5.0,7.885,9.714
Lig63,-4.9,1.891,5.948
Lig63,-4.8,2.643,4.749
Lig63,-4.8,4.537,7.399
Lig63,-4.8,2.776,5.924
Lig63,-4.7,2.843,6.036
Lig63,-4.7,6.736,9.284
Lig63,-4.7,8.783,9.956
Lig63,-4.5,3.044,5.112
Lig63,-4.5,2.899,5.761
Lig63,-4.5,3.101,4.294
Lig63,-4.4,2.400,6.131
Lig63,-4.4,8.711,11.183
Lig63,-4.4,3.050,5.659
Lig64,-7.0,0.000,0.000
Lig64,-6.8,1.424,1.821
Lig64,-6.7,3.364,4.416
Lig64,-6.2,2.489,3.914
Lig64,-6.1,3.144,4.889
Lig64,-6.0,3.028,4.240
Lig64,-6.0,5.012,10.845
Lig64,-6.0,5.021,11.240
Lig64,-6.0,4.792,10.232
Lig64,-5.9,5.038,11.150
Lig64,-5.9,2.440,3.540
Lig64,-5.8,4.172,9.083
Lig64,-5.8,3.147,9.807
Lig64,-5.6,5.076,10.124
Lig64,-5.6,4.746,10.355
Lig64,-5.5,2.277,3.175
Lig64,-5.5,4.594,10.947
Lig64,-5.4,3.341,9.408
Lig64,-5.4,1.993,2.501
Lig64,-5.3,4.013,7.849
Lig65,-5.7,0.000,0.000
Lig65,-5.5,3.891,8.512
Lig65,-5.3,2.699,7.039
Lig65,-5.2,3.382,7.626
Lig65,-5.2,4.911,7.504
Lig65,-5.2,4.539,6.627
Lig65,-5.1,2.645,6.696
Lig65,-5.1,1.481,2.204
Lig65,-5.0,6.779,11.202
Lig65,-5.0,5.033,7.345
Lig65,-5.0,4.685,6.342
Lig65,-4.9,4.142,8.286
Lig65,-4.9,6.993,11.334
Lig65,-4.9,4.582,7.327
Lig65,-4.7,1.522,2.082
Lig65,-4.7,8.126,11.592
Lig65,-4.7,4.014,8.387
Lig65,-4.6,4.573,6.204
Lig65,-4.6,4.242,8.150
Lig65,-4.5,3.754,7.695
Lig66,-5.9,0.000,0.000
Lig66,-5.9,3.234,5.436
Lig66,-5.7,3.807,9.552
Lig66,-5.7,4.321,7.829
Lig66,-5.7,3.824,6.045
Lig66,-5.7,3.107,8.708
Lig66,-5.7,4.380,6.606
Lig66,-5.6,4.545,10.060
Lig66,-5.6,3.087,4.546
Lig66,-5.6,5.427,8.993
Lig66,-5.6,7.577,12.982
Lig66,-5.5,3.540,8.838
Lig66,-5.4,7.115,10.762
Lig66,-5.3,3.750,6.833
Lig66,-5.3,7.063,10.679
Lig66,-5.2,3.967,9.643
Lig66,-5.1,8.733,11.725
Lig66,-5.1,3.722,8.598
Lig66,-5.1,3.836,7.274
Lig66,-5.1,3.594,5.475
Lig67,-6.0,0.000,0.000
Lig67,-5.8,2.090,3.725
Lig67,-5.0,2.075,2.376
Lig67,-5.0,2.604,4.300
Lig67,-4.9,1.695,2.962
Lig67,-4.7,2.130,3.775
Lig67,-4.6,3.172,4.569
Lig67,-4.6,2.455,3.801
Lig67,-4.4,2.149,2.948
Lig67,-4.3,3.785,5.160
Lig67,-4.3,8.624,9.900
Lig67,-4.3,2.076,2.666
Lig67,-4.3,2.989,4.246
Lig67,-4.2,2.673,4.649
Lig67,-4.2,6.268,8.021
Lig67,-4.2,3.449,4.722
Lig67,-4.1,5.937,7.672
Lig67,-4.1,3.808,5.810
Lig67,-4.0,7.177,8.247
Lig67,-4.0,2.705,4.350
Lig68,-5.6,0.000,0.000
Lig68,-5.3,1.981,4.296
Lig68,-5.1,1.271,3.018
Lig68,-5.1,2.550,4.406
Lig68,-4.9,2.305,3.602
Lig68,-4.8,1.816,2.670
Lig68,-4.7,2.065,3.831
Lig68,-4.5,1.995,2.610
Lig68,-4.5,2.785,4.255
Lig68,-4.4,2.306,3.328
Lig68,-4.4,2.863,4.393
Lig68,-4.3,6.093,7.901
Lig68,-4.3,1.756,1.916
Lig68,-4.3,2.794,4.398
Lig68,-4.2,2.620,3.783
Lig68,-4.1,3.058,4.527
Lig68,-4.0,6.145,7.428
Lig68,-4.0,1.952,3.529
Lig68,-3.9,3.385,5.261
Lig68,-3.8,8.391,9.765
Lig69,-6.0,0.000,0.000
Lig69,-5.8,2.073,3.705
Lig69,-5.1,2.042,2.324
Lig69,-5.0,2.591,4.286
Lig69,-4.8,1.626,2.917
Lig69,-4.7,2.124,3.706
Lig69,-4.5,4.226,5.732
Lig69,-4.4,1.888,3.139
Lig69,-4.4,2.524,3.732
Lig69,-4.3,2.168,2.573
Lig69,-4.3,6.747,9.143
Lig69,-4.3,6.033,7.782
Lig69,-4.2,6.268,8.013
Lig69,-4.1,2.611,3.584
Lig69,-4.1,2.980,4.707
Lig69,-4.1,3.757,5.733
Lig69,-4.0,9.065,10.545
Lig69,-4.0,3.127,4.573
Lig69,-4.0,2.637,3.554
Lig69,-3.9,6.743,8.248
Lig6,-5.6,0.000,0.000
Lig6,-4.9,4.576,7.610
Lig6,-4.8,2.236,5.626
Lig6,-4.8,6.108,8.848
Lig6,-4.7,2.841,5.656
Lig6,-4.6,3.237,4.499
Lig6,-4.5,6.460,9.111
Lig6,-4.5,3.610,6.530
Lig6,-4.5,5.006,7.050
Lig6,-4.5,2.730,3.957
Lig6,-4.4,2.725,4.203
Lig6,-4.4,2.896,6.049
Lig6,-4.4,2.919,6.220
Lig6,-4.3,3.287,4.972
Lig6,-4.2,3.303,5.356
Lig6,-4.2,2.613,4.070
Lig6,-4.2,5.700,8.937
Lig6,-4.1,5.166,7.496
Lig6,-4.1,4.038,5.864
Lig6,-4.1,7.358,9.513
Lig70,-5.8,0.000,0.000
Lig70,-5.6,2.902,6.153
Lig70,-5.5,3.044,6.775
Lig70,-5.3,1.800,2.530
Lig70,-5.1,1.546,5.888
Lig70,-5.1,2.405,2.870
Lig70,-5.0,2.163,5.841
Lig70,-4.8,2.558,3.956
Lig70,-4.6,2.056,2.467
Lig70,-4.6,7.859,9.579
Lig70,-4.5,9.325,9.682
Lig70,-4.5,3.618,6.279
Lig70,-4.5,3.224,5.615
Lig70,-4.4,2.705,6.259
Lig70,-4.4,2.436,2.912
Lig70,-4.4,2.161,6.371
Lig70,-4.4,3.501,4.688
Lig70,-4.4,3.561,5.337
Lig70,-4.3,7.739,11.752
Lig70,-3.6,8.809,10.501
Lig71,-5.8,0.000,0.000
Lig71,-5.6,2.910,6.173
Lig71,-5.5,3.052,6.814
Lig71,-5.3,1.641,6.003
Lig71,-5.2,1.920,2.756
Lig71,-5.2,2.361,2.855
Lig71,-5.0,2.130,5.863
Lig71,-5.0,5.093,7.555
Lig71,-5.0,2.734,4.083
Lig71,-4.9,2.943,6.036
Lig71,-4.8,9.245,11.106
Lig71,-4.8,9.774,11.473
Lig71,-4.6,7.897,9.620
Lig71,-4.5,3.625,5.722
Lig71,-4.4,8.681,10.353
Lig71,-4.4,9.701,11.457
Lig71,-4.4,4.196,7.667
Lig71,-4.3,3.551,4.910
Lig71,-4.2,3.831,5.815
Lig72,-6.5,0.000,0.000
Lig72,-5.9,2.413,3.932
Lig72,-5.9,3.115,6.295
Lig72,-5.7,3.178,6.338
Lig72,-5.5,1.963,5.741
Lig72,-5.5,2.083,2.572
Lig72,-5.5,2.514,5.464
Lig72,-5.4,2.240,5.872
Lig72,-5.3,2.723,3.269
Lig72,-5.2,1.960,2.693
Lig72,-5.0,3.701,5.608
Lig72,-4.9,2.975,4.278
Lig72,-4.9,2.793,3.891
Lig72,-4.9,2.392,6.045
Lig72,-4.9,3.513,4.928
Lig72,-4.9,2.928,3.935
Lig72,-4.8,5.431,7.944
Lig72,-4.8,2.731,3.676
Lig72,-4.6,3.570,4.962
Lig72,-4.6,2.902,6.189
Lig73,-6.6,0.000,0.000
Lig73,-6.5,6.391,9.408
Lig73,-6.4,1.876,2.876
Lig73,-6.4,3.551,7.846
Lig73,-6.4,3.938,6.083
Lig73,-6.3,4.064,6.354
Lig73,-6.1,3.351,8.291
Lig73,-6.0,7.811,12.141
Lig73,-6.0,2.584,8.474
Lig73,-5.9,2.825,8.973
Lig73,-5.9,6.421,9.579
Lig73,-5.9,3.977,6.789
Lig73,-5.9,11.721,14.369
Lig73,-5.8,5.558,12.333
Lig73,-5.8,2.836,7.933
Lig73,-5.8,7.077,13.159
Lig73,-5.8,2.880,8.333
Lig73,-5.8,6.258,12.297
Lig73,-5.8,2.170,3.419
Lig73,-5.6,6.132,12.000
Lig74,-7.3,0.000,0.000
Lig74,-7.0,2.582,8.318
Lig74,-7.0,3.966,4.822
Lig74,-6.7,5.413,9.150
Lig74,-6.5,4.299,7.056
Lig74,-6.2,5.140,9.550
Lig74,-6.2,4.192,8.821
Lig74,-6.1,2.313,2.358
Lig74,-6.0,5.771,8.798
Lig74,-6.0,3.438,4.904
Lig74,-5.9,3.028,7.807
Lig74,-5.7,6.695,9.595
Lig74,-5.7,4.783,8.102
Lig74,-5.6,2.547,3.657
Lig74,-5.6,4.387,7.863
Lig74,-5.6,3.106,7.984
Lig74,-5.5,5.424,7.784
Lig74,-5.5,3.235,8.242
Lig74,-5.4,6.427,8.959
Lig74,-5.4,2.471,7.743
Lig75,-6.6,0.000,0.000
Lig75,-6.6,6.538,9.549
Lig75,-6.5,3.540,7.881
Lig75,-6.5,1.853,2.799
Lig75,-6.4,5.154,9.081
Lig75,-6.4,3.930,6.035
Lig75,-6.3,6.320,9.423
Lig75,-6.3,4.132,6.484
Lig75,-6.2,1.815,2.354
Lig75,-6.1,2.979,8.298
Lig75,-6.0,2.777,7.894
Lig75,-6.0,1.945,3.964
Lig75,-5.9,11.768,14.367
Lig75,-5.9,6.329,9.284
Lig75,-5.8,3.308,8.436
Lig75,-5.7,2.968,9.046
Lig75,-5.7,6.132,12.329
Lig75,-5.7,6.831,9.844
Lig75,-5.6,10.001,13.925
Lig75,-5.6,5.265,8.572
Lig76,-6.2,0.000,0.000
Lig76,-6.1,3.426,6.974
Lig76,-6.0,3.329,6.778
Lig76,-5.7,3.405,6.607
Lig76,-5.7,3.994,7.628
Lig76,-5.5,4.230,6.881
Lig76,-5.5,2.740,4.052
Lig76,-5.4,3.166,6.483
Lig76,-5.3,3.345,6.361
Lig76,-5.0,4.087,7.027
Lig76,-5.0,2.544,3.563
Lig76,-5.0,4.907,7.967
Lig76,-4.9,7.676,8.528
Lig76,-4.8,4.708,6.678
Lig76,-4.8,4.724,6.728
Lig76,-4.7,3.684,6.220
Lig76,-4.6,3.542,5.176
Lig76,-4.6,8.338,9.224
Lig76,-4.6,3.450,6.579
Lig76,-4.5,4.230,6.250
Lig77,-5.5,0.000,0.000
Lig77,-5.4,5.634,7.750
Lig77,-5.2,4.722,6.872
Lig77,-5.2,4.559,6.091
Lig77,-5.2,3.267,6.452
Lig77,-5.1,5.362,8.491
Lig77,-5.1,3.979,6.886
Lig77,-5.1,5.804,8.048
Lig77,-5.0,5.370,6.891
Lig77,-5.0,5.393,7.776
Lig77,-5.0,5.199,7.526
Lig77,-5.0,3.224,6.002
Lig77,-4.9,5.879,8.023
Lig77,-4.8,5.873,8.094
Lig77,-4.8,6.633,9.754
Lig77,-4.7,3.051,6.371
Lig77,-4.7,6.930,8.995
Lig77,-4.6,2.721,3.252
Lig77,-4.6,4.851,6.702
Lig77,-4.5,5.048,6.705
Lig78,-5.5,0.000,0.000
Lig78,-5.3,5.645,7.753
Lig78,-5.2,4.687,6.824
Lig78,-5.2,4.569,6.119
Lig78,-5.2,4.348,6.258
Lig78,-5.1,2.047,3.476
Lig78,-5.1,5.389,8.484
Lig78,-5.0,5.814,8.057
Lig78,-5.0,5.439,7.810
Lig78,-4.9,5.815,7.930
Lig78,-4.9,2.011,2.655
Lig78,-4.8,5.149,7.695
Lig78,-4.8,5.032,7.742
Lig78,-4.7,5.847,8.037
Lig78,-4.7,5.001,7.073
Lig78,-4.6,3.190,6.580
Lig78,-4.6,7.013,9.140
Lig78,-4.6,4.547,5.890
Lig78,-4.5,5.310,6.767
Lig78,-4.4,6.497,8.878
Lig79,-5.7,0.000,0.000
Lig79,-5.6,1.616,3.049
Lig79,-5.6,2.640,5.467
Lig79,-5.4,2.426,4.233
Lig79,-5.4,1.758,5.323
Lig79,-5.3,1.805,3.055
Lig79,-5.2,1.867,5.036
Lig79,-5.2,2.994,5.697
Lig79,-5.0,3.073,5.992
Lig79,-4.9,2.592,6.527
Lig79,-4.9,2.564,4.021
Lig79,-4.8,3.165,7.383
Lig79,-4.8,1.977,3.316
Lig79,-4.7,6.331,7.979
Lig79,-4.7,6.505,8.208
Lig79,-4.6,2.932,4.533
Lig79,-4.6,1.951,2.428
Lig79,-4.5,2.810,4.507
Lig79,-4.4,4.482,6.528
Lig79,-4.3,1.834,2.056
Lig7,-7.5,0.000,0.000
Lig7,-7.5,3.537,6.026
Lig7,-7.4,1.059,2.083
Lig7,-7.3,4.620,7.233
Lig7,-7.3,3.109,4.751
Lig7,-7.2,1.065,2.159
Lig7,-7.0,5.127,10.072
Lig7,-7.0,1.083,1.519
Lig7,-6.9,4.797,10.047
Lig7,-6.8,4.842,10.123
Lig7,-6.7,2.261,3.214
Lig7,-6.7,4.658,10.163
Lig7,-6.6,1.159,2.036
Lig7,-6.6,4.831,10.207
Lig7,-6.4,3.261,5.187
Lig7,-6.4,2.123,3.325
Lig7,-6.4,5.060,10.737
Lig7,-6.4,7.458,11.653
Lig7,-6.2,5.198,9.992
Lig7,-6.2,2.224,2.721
Lig80,-5.9,0.000,0.000
Lig80,-5.5,2.621,4.268
Lig80,-5.4,3.220,5.753
Lig80,-5.4,1.639,3.065
Lig80,-5.2,1.803,5.333
Lig80,-5.2,1.876,2.197
Lig80,-5.1,2.775,5.618
Lig80,-4.8,2.017,4.946
Lig80,-4.8,2.759,3.558
Lig80,-4.6,3.708,5.243
Lig80,-4.6,7.595,9.446
Lig80,-4.5,6.745,8.300
Lig80,-4.4,1.875,5.451
Lig80,-4.4,2.929,5.150
Lig80,-4.4,7.408,8.231
Lig80,-4.4,3.181,4.823
Lig80,-4.3,3.585,5.604
Lig80,-4.3,6.465,8.458
Lig80,-4.3,1.963,2.817
Lig80,-4.3,4.050,7.060
Lig81,-5.6,0.000,0.000
Lig81,-5.3,2.091,5.147
Lig81,-5.2,1.955,3.258
Lig81,-5.1,1.998,4.884
Lig81,-5.1,1.842,2.114
Lig81,-5.0,2.945,5.268
Lig81,-4.9,2.878,4.158
Lig81,-4.9,3.253,6.504
Lig81,-4.5,6.723,8.567
Lig81,-4.5,3.326,6.263
Lig81,-4.4,6.444,7.785
Lig81,-4.4,2.861,5.784
Lig81,-4.4,4.198,5.800
Lig81,-4.4,7.012,8.216
