Number,Molecule,Affinity
993,Lig119,-3.63227057
994,Lig119,-3.60774732
995,Lig119,-3.55741715
996,Lig119,-3.47698689
997,Lig119,-3.47073317
998,Lig119,-3.38619542
999,Lig119,-3.37161231
1000,Lig119,-3.36822081
1001,Lig119,-3.3664422
1002,Lig119,-3.21870589
1003,Lig119,-3.21362972
1004,Lig119,-3.21192002
1005,Lig119,-3.16779947
1006,Lig119,-3.15838313
1007,Lig119,-3.14495206
1008,Lig119,-3.14465785
1009,Lig119,-3.13390803
1010,Lig119,-3.03074908
1011,Lig119,-2.98624134
1012,Lig119,-2.97676182
1013,Lig119,-2.91855216
1014,Lig119,-2.91451383
1015,Lig119,-2.86843395
1016,Lig119,-2.84072971
1017,Lig119,-2.81959629
1018,Lig119,-2.79223967
1019,Lig119,-2.77000165
1020,Lig119,-2.74397159
1021,Lig119,-2.74244618
1022,Lig119,-2.72231555
1023,Lig11,-7.47345257
1024,Lig11,-7.44321156
1025,Lig11,-7.27499485
1026,Lig11,-7.22016954
1027,Lig11,-7.0874629
1028,Lig11,-6.91060543
1029,Lig11,-6.77490187
1030,Lig11,-6.68517876
1031,Lig11,-6.64012098
1032,Lig11,-6.54898119
1033,Lig11,-6.54352951
1034,Lig11,-6.5251832
1035,Lig11,-6.47164106
1036,Lig11,-6.46839857
1037,Lig11,-6.32720375
1038,Lig11,-6.30367756
1039,Lig11,-6.20593262
1040,Lig11,-6.17889786
1041,Lig11,-6.15312576
1042,Lig11,-6.12197971
1043,Lig11,-6.07598162
1044,Lig11,-6.0479641
1045,Lig11,-6.02360344
1046,Lig11,-5.98859119
1047,Lig11,-5.97856808
1048,Lig11,-5.96561718
1049,Lig11,-5.93139839
1050,Lig11,-5.90777588
1051,Lig11,-5.8594861
1052,Lig11,-5.77917433
1053,Lig11,-5.64782715
1054,Lig11,-5.61133528
1055,Lig11,-5.59588623
1056,Lig11,-5.52294683
1057,Lig11,-5.5211401
1058,Lig11,-5.48886395
1059,Lig11,-5.44123602
1060,Lig11,-5.35190821
1061,Lig11,-5.34710836
1062,Lig11,-5.28495502
1063,Lig11,-5.26009607
1064,Lig11,-5.23960018
1065,Lig11,-5.22644997
1066,Lig11,-5.20969915
1067,Lig11,-5.17456007
1068,Lig11,-5.167749400000001
1069,Lig11,-5.04431152
1070,Lig11,-5.03778982
1071,Lig11,-4.98138571
1072,Lig120,-5.45713615
1073,Lig120,-4.793383599999999
1074,Lig120,-4.77689791
1075,Lig120,-4.45782185
1076,Lig120,-4.33909655
1077,Lig120,-4.23163986
1078,Lig120,-4.17592812
1079,Lig120,-4.04854822
1080,Lig120,-3.90588999
1081,Lig120,-3.90570045
1082,Lig120,-3.82379484
1083,Lig120,-3.7033329
1084,Lig120,-3.68206954
1085,Lig120,-3.58354163
1086,Lig120,-3.49878049
1087,Lig120,-3.41852784
1088,Lig120,-3.1778934
1089,Lig120,-3.1333158
1090,Lig120,-3.1196456
1091,Lig120,-3.06140471
1092,Lig120,-3.05927587
1093,Lig120,-3.04461265
1094,Lig120,-2.99560595
1095,Lig120,-2.95336294
1096,Lig120,-2.95284796
1097,Lig120,-2.94120789
1098,Lig120,-2.93744016
1099,Lig120,-2.89627433
1100,Lig120,-2.88260317
1101,Lig120,-2.87747812
1102,Lig120,-2.82695818
1103,Lig120,-2.79887342
1104,Lig120,-2.78649426
1105,Lig120,-2.76075029
1106,Lig120,-2.72211027
1107,Lig120,-2.70774961
1108,Lig120,-2.68932962
1109,Lig120,-2.68606234
1110,Lig120,-2.63185382
1111,Lig120,-2.61621284
1112,Lig120,-2.61239576
1113,Lig120,-2.60611129
1114,Lig120,-2.59976578
1115,Lig120,-2.58929658
1116,Lig120,-2.55989122
1117,Lig120,-2.55757642
1118,Lig120,-2.53331661
1119,Lig120,-2.50346923
1120,Lig121,-5.09019899
1121,Lig121,-4.92666435
1122,Lig121,-4.72430372
1123,Lig121,-4.67417717
1124,Lig121,-4.13841963
1125,Lig121,-4.07810688
1126,Lig121,-4.03587103
1127,Lig121,-4.00240517
1128,Lig121,-3.95919943
1129,Lig121,-3.87011027
1130,Lig121,-3.8550446000000003
1131,Lig121,-3.8530394999999995
1132,Lig121,-3.73254085
1133,Lig121,-3.71712995
1134,Lig121,-3.68973923
1135,Lig121,-3.67015386
1136,Lig121,-3.64840293
1137,Lig121,-3.57787514
1138,Lig121,-3.54543996
1139,Lig121,-3.5164782999999997
1140,Lig121,-3.47131133
1141,Lig121,-3.45934868
1142,Lig121,-3.45081639
1143,Lig121,-3.41381764
1144,Lig121,-3.38113785
1145,Lig121,-3.36375427
1146,Lig121,-3.31879282
1147,Lig121,-3.27575612
1148,Lig121,-3.17311096
1149,Lig121,-3.15833879
1150,Lig121,-3.15325427
1151,Lig121,-3.14073777
1152,Lig121,-3.12263131
1153,Lig121,-3.04314041
1154,Lig121,-3.0296371
1155,Lig121,-3.01037574
1156,Lig121,-3.00562096
1157,Lig121,-2.99964738
1158,Lig121,-2.99860334
1159,Lig121,-2.9731647999999997
1160,Lig121,-2.97201419
1161,Lig121,-2.97080207
1162,Lig121,-2.8623817000000003
1163,Lig121,-2.83422709
1164,Lig121,-2.83163047
1165,Lig121,-2.78137159
1166,Lig121,-2.77320361
1167,Lig121,-2.74589038
1168,Lig122,-5.37117434
1169,Lig122,-5.13259935
1170,Lig122,-4.977892400000001
1171,Lig122,-4.93937349
1172,Lig122,-4.92195415
1173,Lig122,-4.83284044
1174,Lig122,-4.65227032
1175,Lig122,-4.37256193
1176,Lig122,-4.35393524
1177,Lig122,-4.2717433
1178,Lig122,-4.11212444
1179,Lig122,-4.10638618
1180,Lig122,-4.0922184
1181,Lig122,-4.06090307
1182,Lig122,-4.03498793
1183,Lig122,-4.02702093
1184,Lig122,-4.01165295
1185,Lig122,-3.99262929
1186,Lig122,-3.96983552
1187,Lig122,-3.88356304
1188,Lig122,-3.76726317
1189,Lig122,-3.75197172
1190,Lig122,-3.73288727
1191,Lig122,-3.72847748
1192,Lig122,-3.67676997
1193,Lig122,-3.66057682
1194,Lig122,-3.6413752999999995
1195,Lig122,-3.59999228
1196,Lig122,-3.45578766
1197,Lig122,-3.45003724
1198,Lig122,-3.44381714
1199,Lig122,-3.41853452
1200,Lig122,-3.41257548
1201,Lig122,-3.38296127
1202,Lig122,-3.33652854
1203,Lig122,-3.25489044
1204,Lig122,-3.19051838
1205,Lig122,-3.15743899
1206,Lig122,-3.1210041
1207,Lig122,-3.10628629
1208,Lig122,-3.09060121
1209,Lig122,-3.05592489
1210,Lig122,-3.05091071
1211,Lig122,-3.04839873
1212,Lig122,-3.03647685
1213,Lig122,-2.9945569
1214,Lig122,-2.98780346
1215,Lig122,-2.96380591
1216,Lig122,-2.91419601
1217,Lig122,-2.83792877
1218,Lig123,-5.34484339
1219,Lig123,-5.29289579
1220,Lig123,-5.07059431
1221,Lig123,-5.04594851
1222,Lig123,-4.42388487
1223,Lig123,-4.41374493
1224,Lig123,-4.26998854
1225,Lig123,-4.21320677
1226,Lig123,-4.15987062
1227,Lig123,-4.13672256
1228,Lig123,-4.13382435
1229,Lig123,-3.96463609
1230,Lig123,-3.94396448
1231,Lig123,-3.94333506
1232,Lig123,-3.93300939
1233,Lig123,-3.9314394
1234,Lig123,-3.80530834
1235,Lig123,-3.78652573
1236,Lig123,-3.74851751
1237,Lig123,-3.66004539
1238,Lig123,-3.6119709
1239,Lig123,-3.58565068
1240,Lig123,-3.56437802
1241,Lig123,-3.50959611
1242,Lig123,-3.50777674
1243,Lig123,-3.49891448
1244,Lig123,-3.48953295
1245,Lig123,-3.43877172
1246,Lig123,-3.42172551
1247,Lig123,-3.39064884
1248,Lig123,-3.29870009
1249,Lig123,-3.28804851
1250,Lig123,-3.20692372
1251,Lig123,-3.16817069
1252,Lig123,-3.14858627
1253,Lig123,-3.14378858
1254,Lig123,-3.13231826
1255,Lig123,-3.10034513
1256,Lig123,-3.04683757
1257,Lig123,-3.02468538
1258,Lig123,-3.02312613
1259,Lig123,-2.96255851
1260,Lig123,-2.95640349
1261,Lig123,-2.91063237
1262,Lig123,-2.87744474
1263,Lig123,-2.87304258
1264,Lig123,-2.84983492
1265,Lig123,-2.77285647
1266,Lig123,-2.73595572
1267,Lig123,-2.70495176
1268,Lig124,-4.88985348
1269,Lig124,-4.60577393
1270,Lig124,-4.30835867
1271,Lig124,-4.23564577
1272,Lig124,-4.16379261
1273,Lig124,-4.0488615
1274,Lig124,-3.99472237
1275,Lig124,-3.98639774
1276,Lig124,-3.89325714
1277,Lig124,-3.81228638
1278,Lig124,-3.75507188
1279,Lig124,-3.73111105
1280,Lig124,-3.65598106
1281,Lig124,-3.53093076
1282,Lig124,-3.50967956
1283,Lig124,-3.50407815
1284,Lig124,-3.50258064
1285,Lig124,-3.4779047999999997
1286,Lig124,-3.44925261
1287,Lig124,-3.43160057
1288,Lig124,-3.401582
1289,Lig124,-3.39410114
1290,Lig124,-3.35765743
1291,Lig124,-3.35488868
1292,Lig124,-3.30885482
1293,Lig124,-3.27480912
1294,Lig124,-3.27216101
1295,Lig124,-3.25175548
1296,Lig124,-3.22111821
1297,Lig124,-3.17111349
1298,Lig124,-3.13557839
1299,Lig124,-3.13400126
1300,Lig124,-3.1122334
1301,Lig124,-3.1091888
1302,Lig124,-3.08860779
1303,Lig124,-3.06736207
1304,Lig124,-3.03423262
1305,Lig124,-2.98946548
1306,Lig124,-2.92208195
1307,Lig124,-2.89712143
1308,Lig124,-2.82816982
1309,Lig124,-2.76073694
1310,Lig124,-2.75310946
1311,Lig124,-2.71387744
1312,Lig124,-2.69044876
1313,Lig124,-2.66523623
1314,Lig124,-2.6417222000000002
1315,Lig124,-2.62766075
1316,Lig124,-2.59824085
1317,Lig124,-2.5626061
1318,Lig125,-5.77412558
1319,Lig125,-5.1883831
1320,Lig125,-5.1191597
1321,Lig125,-4.88324833
1322,Lig125,-4.8078145999999995
1323,Lig125,-4.54115391
1324,Lig125,-4.34393167
1325,Lig125,-4.29023743
1326,Lig125,-4.13452911
1327,Lig125,-4.07165956
1328,Lig125,-3.94973111
1329,Lig125,-3.94596982
1330,Lig125,-3.93946028
1331,Lig125,-3.92037439
1332,Lig125,-3.71175241
1333,Lig125,-3.69213486
1334,Lig125,-3.6227386
1335,Lig125,-3.59233046
1336,Lig125,-3.55841517
1337,Lig125,-3.5156939
1338,Lig125,-3.50329471
1339,Lig125,-3.48737788
1340,Lig125,-3.45906925
1341,Lig125,-3.43422961
1342,Lig125,-3.40879059
1343,Lig125,-3.40619802
1344,Lig125,-3.37856102
1345,Lig125,-3.29695916
1346,Lig125,-3.25909877
1347,Lig125,-3.21849632
1348,Lig125,-3.20938778
1349,Lig125,-3.18400741
1350,Lig125,-3.15632749
1351,Lig125,-3.15537119
1352,Lig125,-3.1416017999999997
1353,Lig125,-3.06457424
1354,Lig125,-2.98428559
1355,Lig125,-2.98234987
1356,Lig125,-2.96999764
1357,Lig125,-2.9273057000000002
1358,Lig125,-2.88833809
1359,Lig125,-2.83496046
1360,Lig125,-2.81113029
1361,Lig125,-2.80228925
1362,Lig125,-2.7790482000000005
1363,Lig126,-5.24912024
1364,Lig126,-5.07256365
1365,Lig126,-5.02459431
1366,Lig126,-4.49750662
1367,Lig126,-4.41923952
1368,Lig126,-4.36792517
1369,Lig126,-4.23467541
1370,Lig126,-4.21334982
1371,Lig126,-4.07056284
1372,Lig126,-3.93356538
1373,Lig126,-3.8344841
1374,Lig126,-3.82974029
1375,Lig126,-3.72580194
1376,Lig126,-3.71410823
1377,Lig126,-3.66608334
1378,Lig126,-3.6359551
1379,Lig126,-3.62811518
1380,Lig126,-3.55576825
1381,Lig126,-3.46221089
1382,Lig126,-3.39092135
1383,Lig126,-3.37874484
1384,Lig126,-3.34410596
1385,Lig126,-3.32103133
1386,Lig126,-3.28622532
1387,Lig126,-3.27861929
1388,Lig126,-3.27443361
1389,Lig126,-3.24874449
1390,Lig126,-3.23753619
1391,Lig126,-3.17906594
1392,Lig126,-3.17081499
1393,Lig126,-3.14127207
1394,Lig126,-3.13960385
1395,Lig126,-3.12162471
1396,Lig126,-3.10223961
1397,Lig126,-3.06752729
1398,Lig126,-3.0561974
1399,Lig126,-3.01019931
1400,Lig126,-2.99464464
1401,Lig126,-2.98334312
1402,Lig126,-2.96744823
1403,Lig126,-2.96587801
1404,Lig126,-2.96016812
1405,Lig126,-2.93462086
1406,Lig126,-2.91133332
1407,Lig126,-2.86166263
1408,Lig126,-2.83469319
1409,Lig126,-2.80381775
1410,Lig126,-2.72941828
1411,Lig126,-2.6928853999999998
1412,Lig126,-2.61043096
1413,Lig127,-6.04609585
1414,Lig127,-5.07453537
1415,Lig127,-4.99731541
1416,Lig127,-4.6752286
1417,Lig127,-4.55693197
1418,Lig127,-4.53281689
1419,Lig127,-4.49332666
1420,Lig127,-4.4501586
1421,Lig127,-4.44193792
1422,Lig127,-4.34229136
1423,Lig127,-4.30065775
1424,Lig127,-4.29680347
1425,Lig127,-4.13138819
1426,Lig127,-4.07068014
1427,Lig127,-4.06772184
1428,Lig127,-4.06375837
1429,Lig127,-4.06037092
1430,Lig127,-3.96980858
1431,Lig127,-3.95598316
1432,Lig127,-3.93728471
1433,Lig127,-3.92155671
1434,Lig127,-3.89218783
1435,Lig127,-3.81146193
1436,Lig127,-3.73344064
1437,Lig127,-3.72647166
1438,Lig127,-3.70915103
1439,Lig127,-3.69274139
1440,Lig127,-3.6689074
1441,Lig127,-3.65663028
1442,Lig127,-3.59992385
1443,Lig127,-3.58627391
1444,Lig127,-3.55194807
1445,Lig127,-3.4632112999999998
1446,Lig127,-3.44476342
1447,Lig127,-3.33328295
1448,Lig127,-3.28095269
1449,Lig127,-3.26676702
1450,Lig127,-3.24773932
1451,Lig127,-3.17941308
1452,Lig127,-3.17481279
1453,Lig127,-3.06564069
1454,Lig128,-6.6423254
1455,Lig128,-5.32781649
1456,Lig128,-5.15180445
1457,Lig128,-5.11750031
1458,Lig128,-5.01565599
1459,Lig128,-4.91236973
1460,Lig128,-4.90100718
1461,Lig128,-4.77440166
1462,Lig128,-4.6233058
1463,Lig128,-4.51922178
1464,Lig128,-4.46616459
1465,Lig128,-4.45147753
1466,Lig128,-4.43493509
1467,Lig128,-4.24267912
1468,Lig128,-4.22230434
1469,Lig128,-4.21161318
1470,Lig128,-4.15196753
1471,Lig128,-4.11178541
1472,Lig128,-4.10348415
1473,Lig128,-4.08633661
1474,Lig128,-4.05577517
1475,Lig128,-4.02973986
1476,Lig128,-3.987885
1477,Lig128,-3.96037269
1478,Lig128,-3.94720888
1479,Lig128,-3.92433548
1480,Lig128,-3.89456058
1481,Lig128,-3.86255121
1482,Lig128,-3.83146572
1483,Lig128,-3.75719142
1484,Lig128,-3.75090027
1485,Lig128,-3.74165606
1486,Lig128,-3.72610426
1487,Lig128,-3.72347522
1488,Lig128,-3.67072082
1489,Lig128,-3.66143847
1490,Lig129,-5.45594072
1491,Lig129,-4.82403183
1492,Lig129,-4.64674664
1493,Lig129,-4.55685282
1494,Lig129,-4.30326223
1495,Lig129,-4.27400351
1496,Lig129,-4.25723219
1497,Lig129,-4.18307352
1498,Lig129,-4.160072799999999
1499,Lig129,-4.11183977
1500,Lig129,-3.92302799
1501,Lig129,-3.86596966
1502,Lig129,-3.81846094
1503,Lig129,-3.80589843
1504,Lig129,-3.79420757
1505,Lig129,-3.73314333
1506,Lig129,-3.6934011
1507,Lig129,-3.67143416
1508,Lig129,-3.64991355
1509,Lig129,-3.5499207999999998
1510,Lig129,-3.52798724
1511,Lig129,-3.43369102
1512,Lig129,-3.41353917
1513,Lig129,-3.39104271
1514,Lig129,-3.35243082
1515,Lig129,-3.26018167
1516,Lig129,-3.22482824
1517,Lig129,-3.19424224
1518,Lig129,-3.11418629
1519,Lig129,-3.06916952
1520,Lig129,-3.04924417
1521,Lig129,-2.99397445
1522,Lig129,-2.98060966
1523,Lig129,-2.9756887
1524,Lig129,-2.92164993
1525,Lig129,-2.91281891
1526,Lig129,-2.89055204
1527,Lig129,-2.83274865
1528,Lig129,-2.8082931
1529,Lig129,-2.77386761
1530,Lig129,-2.75873137
1531,Lig129,-2.7545259
1532,Lig129,-2.73880887
1533,Lig129,-2.7283627999999998
1534,Lig129,-2.65232992
1535,Lig129,-2.63284826
1536,Lig129,-2.62920189
1537,Lig129,-2.54751015
1538,Lig129,-2.50509953
1539,Lig129,-2.46003103
1540,Lig12,-6.84619427
1541,Lig12,-6.5177393
1542,Lig12,-6.49401283
1543,Lig12,-6.46197176
1544,Lig12,-6.326581
1545,Lig12,-6.29248619
1546,Lig12,-6.28738546
1547,Lig12,-6.17610121
1548,Lig12,-6.13400841
1549,Lig12,-6.10294628
1550,Lig12,-6.08641005
1551,Lig12,-5.96273184
1552,Lig12,-5.87830782
1553,Lig12,-5.84202576
1554,Lig12,-5.80708551
1555,Lig12,-5.75791025
1556,Lig12,-5.74088526
1557,Lig12,-5.68686199
1558,Lig12,-5.66353178
1559,Lig12,-5.66334867
1560,Lig12,-5.62724924
1561,Lig12,-5.61245584
1562,Lig12,-5.25397825
1563,Lig12,-5.24603462
1564,Lig12,-5.21432447
1565,Lig12,-5.18696594
1566,Lig12,-5.18426895
1567,Lig12,-5.17839241
1568,Lig12,-5.12589264
1569,Lig12,-5.01587343
1570,Lig12,-4.92741537
1571,Lig12,-4.92020607
1572,Lig12,-4.91857624
1573,Lig12,-4.88706017
1574,Lig12,-4.81602955
1575,Lig12,-4.81514788
1576,Lig12,-4.77228451
1577,Lig12,-4.7557559000000005
1578,Lig12,-4.66917086
1579,Lig12,-4.63987589
1580,Lig12,-4.56964207
1581,Lig12,-4.56825447
1582,Lig12,-4.53583288
1583,Lig12,-4.50666809
1584,Lig12,-4.45376253
1585,Lig12,-4.39023352
1586,Lig12,-4.37228823
1587,Lig12,-4.29499006
1588,Lig12,-4.29227638
1589,Lig12,-4.18231821
1590,Lig130,-5.38513994
1591,Lig130,-4.28369713
1592,Lig130,-4.1911477999999995
1593,Lig130,-4.14766598
1594,Lig130,-4.02545309
1595,Lig130,-3.65895581
1596,Lig130,-3.57151771
1597,Lig130,-3.5508224999999998
1598,Lig130,-3.45098138
1599,Lig130,-3.34405208
1600,Lig130,-3.32021523
1601,Lig130,-3.28065419
1602,Lig130,-3.2497611
1603,Lig130,-3.20505548
1604,Lig130,-3.11156988
1605,Lig130,-3.07625461
1606,Lig130,-3.04982352
1607,Lig130,-2.96103525
1608,Lig130,-2.9311769
1609,Lig130,-2.91864395
1610,Lig130,-2.88554072
1611,Lig130,-2.84772801
1612,Lig130,-2.8475554
1613,Lig130,-2.7718854
1614,Lig130,-2.72895813
1615,Lig130,-2.67082429
1616,Lig130,-2.63886857
1617,Lig130,-2.62433815
1618,Lig130,-2.59343243
1619,Lig130,-2.58726549
1620,Lig130,-2.58436847
1621,Lig130,-2.53672051
1622,Lig130,-2.5352335
1623,Lig130,-2.52669549
1624,Lig130,-2.50021172
1625,Lig130,-2.47874236
1626,Lig130,-2.44644332
1627,Lig130,-2.43615603
1628,Lig130,-2.42687297
1629,Lig131,-5.45991564
1630,Lig131,-5.21184301
1631,Lig131,-4.57055569
1632,Lig131,-4.43369484
1633,Lig131,-4.31592131
1634,Lig131,-4.29858255
1635,Lig131,-4.29517317
1636,Lig131,-4.11425829
1637,Lig131,-4.09352779
1638,Lig131,-3.81569839
1639,Lig131,-3.75210667
1640,Lig131,-3.71921515
1641,Lig131,-3.70884466
1642,Lig131,-3.68178034
1643,Lig131,-3.59080625
1644,Lig131,-3.57130551
1645,Lig131,-3.5483427000000005
1646,Lig131,-3.52314997
1647,Lig131,-3.51754165
1648,Lig131,-3.51523089
1649,Lig131,-3.44895577
1650,Lig131,-3.43521762
1651,Lig131,-3.42320085
1652,Lig131,-3.39421797
1653,Lig131,-3.34870005
1654,Lig131,-3.30095077
1655,Lig131,-3.29939461
1656,Lig131,-3.28297114
1657,Lig131,-3.2587831
1658,Lig131,-3.22813296
1659,Lig131,-3.19060397
1660,Lig131,-3.15893221
1661,Lig131,-3.1566062
1662,Lig131,-3.1495924
1663,Lig131,-3.12755513
1664,Lig131,-3.07299232
1665,Lig131,-3.04885888
1666,Lig131,-3.04789782
1667,Lig131,-3.0385325
1668,Lig131,-3.02691436
1669,Lig131,-2.94277978
1670,Lig131,-2.9381206000000004
1671,Lig131,-2.91717911
1672,Lig131,-2.91596961
1673,Lig131,-2.90431333
1674,Lig131,-2.88835025
1675,Lig131,-2.87217832
1676,Lig131,-2.87151265
1677,Lig131,-2.77810192
1678,Lig131,-2.7774837000000003
1679,Lig132,-5.6647191
1680,Lig132,-4.58401823
1681,Lig132,-4.55362082
1682,Lig132,-4.38012934
1683,Lig132,-4.34475994
1684,Lig132,-4.27488613
1685,Lig132,-4.25105095
1686,Lig132,-4.15173197
1687,Lig132,-3.83218265
1688,Lig132,-3.65305829
1689,Lig132,-3.59129214
1690,Lig132,-3.53632402
1691,Lig132,-3.42065144
1692,Lig132,-3.3888669
1693,Lig132,-3.36332679
1694,Lig132,-3.35354352
1695,Lig132,-3.32642841
1696,Lig132,-3.24152112
1697,Lig132,-3.16984701
1698,Lig132,-3.15879798
1699,Lig132,-3.15568447
1700,Lig132,-3.13615251
1701,Lig132,-3.08905697
1702,Lig132,-2.99848533
1703,Lig132,-2.98078728
1704,Lig132,-2.94711471
1705,Lig132,-2.94470787
1706,Lig132,-2.92960572
1707,Lig132,-2.91584086
1708,Lig132,-2.90122843
1709,Lig132,-2.89752221
1710,Lig132,-2.89227939
1711,Lig132,-2.88406301
1712,Lig132,-2.87042356
1713,Lig132,-2.80713654
1714,Lig132,-2.75651646
1715,Lig132,-2.73567677
1716,Lig132,-2.67701626
1717,Lig133,-5.18066072
1718,Lig133,-4.93648911
1719,Lig133,-4.82247496
1720,Lig133,-4.7835083
1721,Lig133,-4.75344801
1722,Lig133,-4.44243717
1723,Lig133,-4.44026661
1724,Lig133,-4.39888906
1725,Lig133,-4.38007641
1726,Lig133,-4.27240992
1727,Lig133,-4.07514906
1728,Lig133,-4.06010342
1729,Lig133,-3.98084092
1730,Lig133,-3.93259263
1731,Lig133,-3.89835215
1732,Lig133,-3.88964987
1733,Lig133,-3.85834479
1734,Lig133,-3.78744984
1735,Lig133,-3.77088618
1736,Lig133,-3.46456885
1737,Lig133,-3.46442819
1738,Lig133,-3.41815925
1739,Lig133,-3.41465235
1740,Lig133,-3.38521767
1741,Lig133,-3.27071834
1742,Lig133,-3.24460816
1743,Lig133,-3.21264577
1744,Lig133,-3.17606831
1745,Lig133,-3.0325314999999997
1746,Lig133,-2.99719739
1747,Lig133,-2.99184513
1748,Lig133,-2.97099352
1749,Lig133,-2.9523859
1750,Lig133,-2.94542336
1751,Lig133,-2.86097026
1752,Lig133,-2.84073687
1753,Lig133,-2.81110597
1754,Lig133,-2.808321
1755,Lig133,-2.79742384
1756,Lig133,-2.78705311
1757,Lig133,-2.78049374
1758,Lig133,-2.7344327
1759,Lig133,-2.67386651
1760,Lig133,-2.67038035
1761,Lig133,-2.65036988
1762,Lig133,-2.62005162
1763,Lig133,-2.61269927
1764,Lig133,-2.60861421
1765,Lig133,-2.6000308999999997
1766,Lig133,-2.54471016
1767,Lig134,-5.51573992
1768,Lig134,-5.04940796
1769,Lig134,-4.91742849
1770,Lig134,-4.68950129
1771,Lig134,-4.67060995
1772,Lig134,-4.66161585
1773,Lig134,-4.61496544
1774,Lig134,-4.57071114
1775,Lig134,-4.52390718
1776,Lig134,-4.44856405
1777,Lig134,-4.39786005
1778,Lig134,-4.37040758
1779,Lig134,-4.34420633
1780,Lig134,-4.33479357
1781,Lig134,-4.30967045
1782,Lig134,-4.18478727
1783,Lig134,-4.18142986
1784,Lig134,-4.17280436
1785,Lig134,-4.08065176
1786,Lig134,-4.00426149
1787,Lig134,-3.99272823
1788,Lig134,-3.95332956
1789,Lig134,-3.88560128
1790,Lig134,-3.86251378
1791,Lig134,-3.84644461
1792,Lig134,-3.82300353
1793,Lig134,-3.81350231
1794,Lig134,-3.7809906000000004
1795,Lig134,-3.76255655
1796,Lig134,-3.73874187
1797,Lig134,-3.73153067
1798,Lig134,-3.72457647
1799,Lig134,-3.70799971
1800,Lig134,-3.6771605000000003
1801,Lig134,-3.61421251
1802,Lig134,-3.53712559
1803,Lig134,-3.53452301
1804,Lig134,-3.51019144
1805,Lig134,-3.50177574
1806,Lig134,-3.47290349
1807,Lig134,-3.46409845
1808,Lig134,-3.44300652
1809,Lig134,-3.44278407
1810,Lig134,-3.37858772
1811,Lig134,-3.37829852
1812,Lig134,-3.30014038
1813,Lig134,-3.28063321
1814,Lig134,-3.23692179
1815,Lig134,-3.22800517
1816,Lig134,-3.18694019
1817,Lig135,-6.08408594
1818,Lig135,-5.68106699
1819,Lig135,-5.15728092
1820,Lig135,-4.51173162
1821,Lig135,-4.49789476
1822,Lig135,-4.40157318
1823,Lig135,-4.37483358
1824,Lig135,-4.2832303
1825,Lig135,-4.19373989
1826,Lig135,-4.14872742
1827,Lig135,-4.11539936
1828,Lig135,-4.08590317
1829,Lig135,-4.0728159
1830,Lig135,-4.06436777
1831,Lig135,-4.05942392
1832,Lig135,-4.05634546
1833,Lig135,-4.0560236000000005
1834,Lig135,-4.00349092
1835,Lig135,-3.93706584
1836,Lig135,-3.91445255
1837,Lig135,-3.91414738
1838,Lig135,-3.91229534
1839,Lig135,-3.83607125
1840,Lig135,-3.82116318
1841,Lig135,-3.80146861
1842,Lig135,-3.78739738
1843,Lig135,-3.74640512
1844,Lig135,-3.74625707
1845,Lig135,-3.74472451
1846,Lig135,-3.69025159
1847,Lig135,-3.67329717
1848,Lig135,-3.60936522
1849,Lig135,-3.53235197
1850,Lig135,-3.51366258
1851,Lig135,-3.50678802
1852,Lig135,-3.46148682
1853,Lig135,-3.44932127
1854,Lig135,-3.44002819
1855,Lig135,-3.42737508
1856,Lig135,-3.3788053999999996
1857,Lig135,-3.33967328
1858,Lig135,-3.33044624
1859,Lig135,-3.31318593
1860,Lig135,-3.30084133
1861,Lig135,-3.29113889
1862,Lig135,-3.25727463
1863,Lig135,-3.23304749
1864,Lig135,-3.22962141
1865,Lig135,-3.22664237
1866,Lig135,-3.1726202999999997
1867,Lig136,-5.0456481
1868,Lig136,-4.49777222
1869,Lig136,-4.49639893
1870,Lig136,-4.43611431
1871,Lig136,-4.43245173
1872,Lig136,-4.296292299999999
1873,Lig136,-4.06807756
1874,Lig136,-4.04513311
1875,Lig136,-3.8848752999999996
1876,Lig136,-3.86558795
1877,Lig136,-3.78984499
1878,Lig136,-3.61140156
1879,Lig136,-3.54281282
1880,Lig136,-3.53541303
1881,Lig136,-3.48110914
1882,Lig136,-3.2627417999999997
1883,Lig136,-3.26142836
1884,Lig136,-3.25643682
1885,Lig136,-3.1966126
1886,Lig136,-3.1537981
1887,Lig136,-3.13911605
1888,Lig136,-3.11670852
1889,Lig136,-3.10406089
1890,Lig136,-3.0611433999999997
1891,Lig136,-3.05842161
1892,Lig136,-3.05677152
1893,Lig136,-3.05230904
1894,Lig136,-3.04700923
1895,Lig136,-3.0060873
1896,Lig136,-2.96247649
1897,Lig136,-2.94835544
1898,Lig136,-2.94565797
1899,Lig136,-2.90576887
1900,Lig136,-2.89249206
1901,Lig136,-2.84452748
1902,Lig136,-2.82600832
1903,Lig136,-2.81374741
1904,Lig136,-2.81360102
1905,Lig136,-2.79885292
1906,Lig136,-2.777812
1907,Lig136,-2.77250886
1908,Lig136,-2.76822352
1909,Lig136,-2.74045515
1910,Lig136,-2.72952652
1911,Lig136,-2.7205738999999998
